"Libellé";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes";"Indice des prix à la consommation - Base 2015 - Variations mensuelles - Ensemble des ménages - France - Ensemble y compris loyers fictifs";"Codes"
"2014-11";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A"
"2014-10";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A"
"2014-09";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A"
"2014-08";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A"
"2014-07";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A";"-0.3";"A"
"2014-06";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A"
"2014-05";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A"
"2014-04";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A"
"2014-03";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A"
"2014-02";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A";"0.5";"A"
"2014-01";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A";"-0.5";"A"
"2013-12";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A"
"2013-11";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A";"0.0";"A"
"2013-10";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A"
"2013-09";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A"
"2013-08";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A";"0.4";"A"
"2013-07";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A";"-0.2";"A"
"2013-06";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A"
"2013-05";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A";"0.1";"A"
"2013-04";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A";"-0.1";"A"
"2013-03";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A";"0.7";"A"
"2013-02";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A";"0.3";"A"
